ParticipantId,PictureName,Status,Condition,Placement,LabelType,ReactionTime,Response
16,DTF_6,PECre,PECre,Post-Exposure,Credibility,10,3
16,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,18,3
17,DTF_6,PECre,PECre,Post-Exposure,Credibility,7,5
17,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,7,4
18,DTF_6,PECre,PECre,Post-Exposure,Credibility,7,1
18,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,15,5
19,DTF_6,PECre,PECre,Post-Exposure,Credibility,6,2
19,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,3
2,DTF_6,PECre,PECre,Post-Exposure,Credibility,5,5
2,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
20,DTF_6,PECre,PECre,Post-Exposure,Credibility,5,4
20,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,4
21,DTF_6,PECre,PECre,Post-Exposure,Credibility,5,3
21,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,6,4
22,DTF_6,PECre,PECre,Post-Exposure,Credibility,8,4
22,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,4
23,DTF_6,PECre,PECre,Post-Exposure,Credibility,6,5
23,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,6,5
24,DTF_6,PECre,PECre,Post-Exposure,Credibility,5,4
24,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,4
25,DTF_6,PECre,PECre,Post-Exposure,Credibility,5,2
25,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,8,3
26,DTF_6,PECre,PECre,Post-Exposure,Credibility,5,4
26,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,4
27,DTF_6,PECre,PECre,Post-Exposure,Credibility,5,2
27,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,4
28,DTF_6,PECre,PECre,Post-Exposure,Credibility,7,4
28,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,6,4
3,DTF_6,PECre,PECre,Post-Exposure,Credibility,5,4
3,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,4
4,DTF_6,PECre,PECre,Post-Exposure,Credibility,8,4
4,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,4
5,DTF_6,PECre,PECre,Post-Exposure,Credibility,5,3
5,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
6,DTF_6,PECre,PECre,Post-Exposure,Credibility,16,1
6,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,13,1
7,DTF_6,PECre,PECre,Post-Exposure,Credibility,6,3
7,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,4
8,DTF_6,PECre,PECre,Post-Exposure,Credibility,10,4
8,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,6,5
9,DTF_6,PECre,PECre,Post-Exposure,Credibility,7,4
9,DTF_6,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,9,4
1,DTF_7,PECre,PECre,Post-Exposure,Credibility,7,5
1,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
10,DTF_7,PECre,PECre,Post-Exposure,Credibility,7,5
10,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
11,DTF_7,PECre,PECre,Post-Exposure,Credibility,5,5
11,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
12,DTF_7,PECre,PECre,Post-Exposure,Credibility,5,4
12,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,4
13,DTF_7,PECre,PECre,Post-Exposure,Credibility,5,5
13,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
14,DTF_7,PECre,PECre,Post-Exposure,Credibility,6,5
14,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
15,DTF_7,PECre,PECre,Post-Exposure,Credibility,6,4
15,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,4
16,DTF_7,PECre,PECre,Post-Exposure,Credibility,12,5
16,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,7,4
17,DTF_7,PECre,PECre,Post-Exposure,Credibility,8,5
17,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
18,DTF_7,PECre,PECre,Post-Exposure,Credibility,14,5
18,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
19,DTF_7,PECre,PECre,Post-Exposure,Credibility,5,5
19,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
2,DTF_7,PECre,PECre,Post-Exposure,Credibility,5,5
2,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
20,DTF_7,PECre,PECre,Post-Exposure,Credibility,8,4
20,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,6,4
21,DTF_7,PECre,PECre,Post-Exposure,Credibility,5,5
21,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
22,DTF_7,PECre,PECre,Post-Exposure,Credibility,5,5
22,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,6,5
23,DTF_7,PECre,PECre,Post-Exposure,Credibility,5,5
23,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,6,5
24,DTF_7,PECre,PECre,Post-Exposure,Credibility,8,4
24,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
25,DTF_7,PECre,PECre,Post-Exposure,Credibility,6,5
25,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
26,DTF_7,PECre,PECre,Post-Exposure,Credibility,6,4
26,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,4
27,DTF_7,PECre,PECre,Post-Exposure,Credibility,5,5
27,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
28,DTF_7,PECre,PECre,Post-Exposure,Credibility,5,5
28,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
3,DTF_7,PECre,PECre,Post-Exposure,Credibility,5,4
3,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,4
4,DTF_7,PECre,PECre,Post-Exposure,Credibility,5,4
4,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
5,DTF_7,PECre,PECre,Post-Exposure,Credibility,5,5
5,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
6,DTF_7,PECre,PECre,Post-Exposure,Credibility,12,3
6,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,6,4
7,DTF_7,PECre,PECre,Post-Exposure,Credibility,5,4
7,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,4
8,DTF_7,PECre,PECre,Post-Exposure,Credibility,5,5
8,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
9,DTF_7,PECre,PECre,Post-Exposure,Credibility,5,4
9,DTF_7,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,4
1,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,1
1,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
10,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,2
10,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,2
11,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,1
11,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
12,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,2
12,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
13,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,4
13,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,8,2
14,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,1
14,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
15,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,2
15,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,2
16,DTF_8,PECre,PECre,Post-Exposure,Credibility,7,2
16,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,10,2
17,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,5
17,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
18,DTF_8,PECre,PECre,Post-Exposure,Credibility,8,2
18,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,8,4
19,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,2
19,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,2
2,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,5
2,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,5
20,DTF_8,PECre,PECre,Post-Exposure,Credibility,6,4
20,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,2
21,DTF_8,PECre,PECre,Post-Exposure,Credibility,6,1
21,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,2
22,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,2
22,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,6,3
23,DTF_8,PECre,PECre,Post-Exposure,Credibility,7,4
23,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,3
24,DTF_8,PECre,PECre,Post-Exposure,Credibility,7,3
24,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,7,3
25,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,3
25,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
26,DTF_8,PECre,PECre,Post-Exposure,Credibility,7,2
26,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,2
27,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,4
27,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,6,1
28,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,5
28,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,2
3,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,3
3,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,6,2
4,DTF_8,PECre,PECre,Post-Exposure,Credibility,6,4
4,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,12,4
5,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,1
5,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
6,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,2
6,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
7,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,3
7,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,3
8,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,3
8,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,3
9,DTF_8,PECre,PECre,Post-Exposure,Credibility,5,3
9,DTF_8,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,3
1,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,1
1,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
10,DTF_9,PECre,PECre,Post-Exposure,Credibility,6,1
10,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
11,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,1
11,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
12,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,1
12,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
13,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,1
13,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
14,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,1
14,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
15,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,1
15,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
16,DTF_9,PECre,PECre,Post-Exposure,Credibility,6,1
16,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
17,DTF_9,PECre,PECre,Post-Exposure,Credibility,7,1
17,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,6,1
18,DTF_9,PECre,PECre,Post-Exposure,Credibility,8,2
18,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,8,2
19,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,1
19,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
2,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,2
2,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,2
20,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,1
20,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,6,4
21,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,1
21,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
22,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,1
22,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
23,DTF_9,PECre,PECre,Post-Exposure,Credibility,13,1
23,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,11,1
24,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,2
24,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
25,DTF_9,PECre,PECre,Post-Exposure,Credibility,6,1
25,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
26,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,1
26,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
27,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,1
27,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
28,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,1
28,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
3,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,2
3,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,7,3
4,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,2
4,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
5,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,1
5,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
6,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,1
6,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
7,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,1
7,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
8,DTF_9,PECre,PECre,Post-Exposure,Credibility,7,1
8,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,1
9,DTF_9,PECre,PECre,Post-Exposure,Credibility,5,2
9,DTF_9,PECre_Post-Exposure,PECre,Post-Exposure,Credibility,5,2
1,PE_1,CCTCon,CCTCon,Concurrent,Contextual,5,5
10,PE_1,CCTCon,CCTCon,Concurrent,Contextual,5,4
11,PE_1,CCTCon,CCTCon,Concurrent,Contextual,5,1
12,PE_1,CCTCon,CCTCon,Concurrent,Contextual,5,3
13,PE_1,CCTCon,CCTCon,Concurrent,Contextual,14,4
14,PE_1,CCTCon,CCTCon,Concurrent,Contextual,6,1
15,PE_1,CCTCon,CCTCon,Concurrent,Contextual,10,2
16,PE_1,CCTCon,CCTCon,Concurrent,Contextual,5,4
17,PE_1,CCTCon,CCTCon,Concurrent,Contextual,5,1
18,PE_1,CCTCon,CCTCon,Concurrent,Contextual,12,2
19,PE_1,CCTCon,CCTCon,Concurrent,Contextual,5,2
2,PE_1,CCTCon,CCTCon,Concurrent,Contextual,7,5
20,PE_1,CCTCon,CCTCon,Concurrent,Contextual,9,3
21,PE_1,CCTCon,CCTCon,Concurrent,Contextual,5,2
22,PE_1,CCTCon,CCTCon,Concurrent,Contextual,5,4
23,PE_1,CCTCon,CCTCon,Concurrent,Contextual,7,2
24,PE_1,CCTCon,CCTCon,Concurrent,Contextual,5,4
25,PE_1,CCTCon,CCTCon,Concurrent,Contextual,5,5
26,PE_1,CCTCon,CCTCon,Concurrent,Contextual,7,3
27,PE_1,CCTCon,CCTCon,Concurrent,Contextual,5,2
28,PE_1,CCTCon,CCTCon,Concurrent,Contextual,6,4
3,PE_1,CCTCon,CCTCon,Concurrent,Contextual,5,3
4,PE_1,CCTCon,CCTCon,Concurrent,Contextual,6,4
5,PE_1,CCTCon,CCTCon,Concurrent,Contextual,9,3
6,PE_1,CCTCon,CCTCon,Concurrent,Contextual,10,1
7,PE_1,CCTCon,CCTCon,Concurrent,Contextual,5,1
8,PE_1,CCTCon,CCTCon,Concurrent,Contextual,7,4
9,PE_1,CCTCon,CCTCon,Concurrent,Contextual,5,3
1,PE_10,CCTCon,CCTCon,Concurrent,Contextual,8,1
10,PE_10,CCTCon,CCTCon,Concurrent,Contextual,5,4
11,PE_10,CCTCon,CCTCon,Concurrent,Contextual,6,1
12,PE_10,CCTCon,CCTCon,Concurrent,Contextual,5,3
13,PE_10,CCTCon,CCTCon,Concurrent,Contextual,13,2
14,PE_10,CCTCon,CCTCon,Concurrent,Contextual,6,1
15,PE_10,CCTCon,CCTCon,Concurrent,Contextual,10,3
16,PE_10,CCTCon,CCTCon,Concurrent,Contextual,5,3
17,PE_10,CCTCon,CCTCon,Concurrent,Contextual,6,2
18,PE_10,CCTCon,CCTCon,Concurrent,Contextual,11,4
19,PE_10,CCTCon,CCTCon,Concurrent,Contextual,7,2
2,PE_10,CCTCon,CCTCon,Concurrent,Contextual,6,5
20,PE_10,CCTCon,CCTCon,Concurrent,Contextual,9,4
21,PE_10,CCTCon,CCTCon,Concurrent,Contextual,6,3
22,PE_10,CCTCon,CCTCon,Concurrent,Contextual,5,2
23,PE_10,CCTCon,CCTCon,Concurrent,Contextual,9,4
24,PE_10,CCTCon,CCTCon,Concurrent,Contextual,6,4
25,PE_10,CCTCon,CCTCon,Concurrent,Contextual,5,2
26,PE_10,CCTCon,CCTCon,Concurrent,Contextual,6,4
27,PE_10,CCTCon,CCTCon,Concurrent,Contextual,5,3
28,PE_10,CCTCon,CCTCon,Concurrent,Contextual,10,2
3,PE_10,CCTCon,CCTCon,Concurrent,Contextual,5,2
4,PE_10,CCTCon,CCTCon,Concurrent,Contextual,5,3
5,PE_10,CCTCon,CCTCon,Concurrent,Contextual,5,3
6,PE_10,CCTCon,CCTCon,Concurrent,Contextual,6,1
7,PE_10,CCTCon,CCTCon,Concurrent,Contextual,5,2
8,PE_10,CCTCon,CCTCon,Concurrent,Contextual,6,4
9,PE_10,CCTCon,CCTCon,Concurrent,Contextual,7,3
1,PE_2,CCTCon,CCTCon,Concurrent,Contextual,5,2
10,PE_2,CCTCon,CCTCon,Concurrent,Contextual,5,2
11,PE_2,CCTCon,CCTCon,Concurrent,Contextual,5,5
12,PE_2,CCTCon,CCTCon,Concurrent,Contextual,5,1
13,PE_2,CCTCon,CCTCon,Concurrent,Contextual,12,2
14,PE_2,CCTCon,CCTCon,Concurrent,Contextual,6,1
15,PE_2,CCTCon,CCTCon,Concurrent,Contextual,12,3
16,PE_2,CCTCon,CCTCon,Concurrent,Contextual,9,2
17,PE_2,CCTCon,CCTCon,Concurrent,Contextual,5,1
18,PE_2,CCTCon,CCTCon,Concurrent,Contextual,8,3
19,PE_2,CCTCon,CCTCon,Concurrent,Contextual,5,2
2,PE_2,CCTCon,CCTCon,Concurrent,Contextual,11,5
20,PE_2,CCTCon,CCTCon,Concurrent,Contextual,24,3
21,PE_2,CCTCon,CCTCon,Concurrent,Contextual,6,3
22,PE_2,CCTCon,CCTCon,Concurrent,Contextual,5,4
23,PE_2,CCTCon,CCTCon,Concurrent,Contextual,10,2
24,PE_2,CCTCon,CCTCon,Concurrent,Contextual,5,2
25,PE_2,CCTCon,CCTCon,Concurrent,Contextual,7,2
26,PE_2,CCTCon,CCTCon,Concurrent,Contextual,6,3
27,PE_2,CCTCon,CCTCon,Concurrent,Contextual,5,1
28,PE_2,CCTCon,CCTCon,Concurrent,Contextual,7,2
3,PE_2,CCTCon,CCTCon,Concurrent,Contextual,5,3
4,PE_2,CCTCon,CCTCon,Concurrent,Contextual,11,2
5,PE_2,CCTCon,CCTCon,Concurrent,Contextual,5,1
6,PE_2,CCTCon,CCTCon,Concurrent,Contextual,5,1
7,PE_2,CCTCon,CCTCon,Concurrent,Contextual,5,1
8,PE_2,CCTCon,CCTCon,Concurrent,Contextual,6,4
9,PE_2,CCTCon,CCTCon,Concurrent,Contextual,6,3
1,PE_3,CCTCon,CCTCon,Concurrent,Contextual,5,1
10,PE_3,CCTCon,CCTCon,Concurrent,Contextual,6,1
11,PE_3,CCTCon,CCTCon,Concurrent,Contextual,5,1
12,PE_3,CCTCon,CCTCon,Concurrent,Contextual,5,1
13,PE_3,CCTCon,CCTCon,Concurrent,Contextual,5,1
14,PE_3,CCTCon,CCTCon,Concurrent,Contextual,6,1
15,PE_3,CCTCon,CCTCon,Concurrent,Contextual,6,2
16,PE_3,CCTCon,CCTCon,Concurrent,Contextual,6,1
17,PE_3,CCTCon,CCTCon,Concurrent,Contextual,5,2
18,PE_3,CCTCon,CCTCon,Concurrent,Contextual,15,2
19,PE_3,CCTCon,CCTCon,Concurrent,Contextual,5,1
2,PE_3,CCTCon,CCTCon,Concurrent,Contextual,14,5
20,PE_3,CCTCon,CCTCon,Concurrent,Contextual,11,2
21,PE_3,CCTCon,CCTCon,Concurrent,Contextual,5,1
22,PE_3,CCTCon,CCTCon,Concurrent,Contextual,6,1
23,PE_3,CCTCon,CCTCon,Concurrent,Contextual,5,2
24,PE_3,CCTCon,CCTCon,Concurrent,Contextual,5,2
25,PE_3,CCTCon,CCTCon,Concurrent,Contextual,7,1
26,PE_3,CCTCon,CCTCon,Concurrent,Contextual,5,2
27,PE_3,CCTCon,CCTCon,Concurrent,Contextual,5,1
28,PE_3,CCTCon,CCTCon,Concurrent,Contextual,7,5
3,PE_3,CCTCon,CCTCon,Concurrent,Contextual,5,2
4,PE_3,CCTCon,CCTCon,Concurrent,Contextual,5,1
5,PE_3,CCTCon,CCTCon,Concurrent,Contextual,5,1
6,PE_3,CCTCon,CCTCon,Concurrent,Contextual,14,1
7,PE_3,CCTCon,CCTCon,Concurrent,Contextual,5,1
8,PE_3,CCTCon,CCTCon,Concurrent,Contextual,7,2
9,PE_3,CCTCon,CCTCon,Concurrent,Contextual,5,2
1,PE_4,CCTCon,CCTCon,Concurrent,Contextual,8,1
10,PE_4,CCTCon,CCTCon,Concurrent,Contextual,5,1
11,PE_4,CCTCon,CCTCon,Concurrent,Contextual,5,1
12,PE_4,CCTCon,CCTCon,Concurrent,Contextual,5,1
13,PE_4,CCTCon,CCTCon,Concurrent,Contextual,5,1
14,PE_4,CCTCon,CCTCon,Concurrent,Contextual,6,1
15,PE_4,CCTCon,CCTCon,Concurrent,Contextual,10,1
16,PE_4,CCTCon,CCTCon,Concurrent,Contextual,9,1
17,PE_4,CCTCon,CCTCon,Concurrent,Contextual,7,1
18,PE_4,CCTCon,CCTCon,Concurrent,Contextual,6,1
19,PE_4,CCTCon,CCTCon,Concurrent,Contextual,5,1
2,PE_4,CCTCon,CCTCon,Concurrent,Contextual,9,3
20,PE_4,CCTCon,CCTCon,Concurrent,Contextual,18,4
21,PE_4,CCTCon,CCTCon,Concurrent,Contextual,6,1
22,PE_4,CCTCon,CCTCon,Concurrent,Contextual,5,1
23,PE_4,CCTCon,CCTCon,Concurrent,Contextual,7,1
24,PE_4,CCTCon,CCTCon,Concurrent,Contextual,6,3
25,PE_4,CCTCon,CCTCon,Concurrent,Contextual,13,2
26,PE_4,CCTCon,CCTCon,Concurrent,Contextual,5,2
27,PE_4,CCTCon,CCTCon,Concurrent,Contextual,5,1
28,PE_4,CCTCon,CCTCon,Concurrent,Contextual,6,5
3,PE_4,CCTCon,CCTCon,Concurrent,Contextual,5,2
4,PE_4,CCTCon,CCTCon,Concurrent,Contextual,5,1
5,PE_4,CCTCon,CCTCon,Concurrent,Contextual,5,1
6,PE_4,CCTCon,CCTCon,Concurrent,Contextual,5,1
7,PE_4,CCTCon,CCTCon,Concurrent,Contextual,5,1
8,PE_4,CCTCon,CCTCon,Concurrent,Contextual,6,1
9,PE_4,CCTCon,CCTCon,Concurrent,Contextual,9,2
1,PE_5,CCTCon,CCTCon,Concurrent,Contextual,6,5
10,PE_5,CCTCon,CCTCon,Concurrent,Contextual,5,5
11,PE_5,CCTCon,CCTCon,Concurrent,Contextual,5,1
12,PE_5,CCTCon,CCTCon,Concurrent,Contextual,5,3
13,PE_5,CCTCon,CCTCon,Concurrent,Contextual,30,4
14,PE_5,CCTCon,CCTCon,Concurrent,Contextual,6,4
15,PE_5,CCTCon,CCTCon,Concurrent,Contextual,7,3
16,PE_5,CCTCon,CCTCon,Concurrent,Contextual,6,2
17,PE_5,CCTCon,CCTCon,Concurrent,Contextual,5,4
18,PE_5,CCTCon,CCTCon,Concurrent,Contextual,6,4
19,PE_5,CCTCon,CCTCon,Concurrent,Contextual,5,2
2,PE_5,CCTCon,CCTCon,Concurrent,Contextual,8,5
20,PE_5,CCTCon,CCTCon,Concurrent,Contextual,6,4
21,PE_5,CCTCon,CCTCon,Concurrent,Contextual,7,3
22,PE_5,CCTCon,CCTCon,Concurrent,Contextual,12,3
23,PE_5,CCTCon,CCTCon,Concurrent,Contextual,13,2
24,PE_5,CCTCon,CCTCon,Concurrent,Contextual,6,2
25,PE_5,CCTCon,CCTCon,Concurrent,Contextual,7,3
26,PE_5,CCTCon,CCTCon,Concurrent,Contextual,5,4
27,PE_5,CCTCon,CCTCon,Concurrent,Contextual,5,3
28,PE_5,CCTCon,CCTCon,Concurrent,Contextual,8,3
3,PE_5,CCTCon,CCTCon,Concurrent,Contextual,5,4
4,PE_5,CCTCon,CCTCon,Concurrent,Contextual,5,3
5,PE_5,CCTCon,CCTCon,Concurrent,Contextual,6,3
6,PE_5,CCTCon,CCTCon,Concurrent,Contextual,13,1
7,PE_5,CCTCon,CCTCon,Concurrent,Contextual,5,2
8,PE_5,CCTCon,CCTCon,Concurrent,Contextual,7,4
9,PE_5,CCTCon,CCTCon,Concurrent,Contextual,7,3
1,PE_6,CCTCon,CCTCon,Concurrent,Contextual,6,2
10,PE_6,CCTCon,CCTCon,Concurrent,Contextual,5,4
11,PE_6,CCTCon,CCTCon,Concurrent,Contextual,6,2
12,PE_6,CCTCon,CCTCon,Concurrent,Contextual,5,2
13,PE_6,CCTCon,CCTCon,Concurrent,Contextual,13,4
14,PE_6,CCTCon,CCTCon,Concurrent,Contextual,6,2
15,PE_6,CCTCon,CCTCon,Concurrent,Contextual,14,3
16,PE_6,CCTCon,CCTCon,Concurrent,Contextual,8,2
17,PE_6,CCTCon,CCTCon,Concurrent,Contextual,5,2
18,PE_6,CCTCon,CCTCon,Concurrent,Contextual,10,3
19,PE_6,CCTCon,CCTCon,Concurrent,Contextual,5,2
2,PE_6,CCTCon,CCTCon,Concurrent,Contextual,6,5
20,PE_6,CCTCon,CCTCon,Concurrent,Contextual,10,3
21,PE_6,CCTCon,CCTCon,Concurrent,Contextual,6,2
